index,Value
2009-10-07,10.4726086956522
2009-10-08,10.429130434782635
2009-10-09,10.385652173913071
2009-10-12,10.342173913043506
2009-10-13,10.298695652173942
2009-10-14,10.255217391304377
2009-10-15,10.211739130434813
2009-10-16,10.168260869565248
2009-10-19,10.124782608695684
2009-10-20,10.08130434782612
2009-10-21,10.037826086956555
2009-10-22,9.99434782608699
2009-10-23,9.950869565217426
2009-10-26,9.907391304347861
2009-10-27,9.863913043478297
2009-10-28,9.820434782608732
2009-10-29,9.776956521739168
2009-10-30,9.733478260869603
2009-10-31,9.690000000000039
2009-11-02,9.660500000000038
2009-11-03,9.631000000000038
2009-11-05,9.601500000000037
2009-11-06,9.572000000000036
2009-11-09,9.542500000000036
2009-11-10,9.513000000000035
2009-11-11,9.483500000000035
2009-11-12,9.454000000000034
2009-11-13,9.424500000000034
2009-11-16,9.395000000000033
2009-11-17,9.365500000000033
2009-11-18,9.336000000000032
2009-11-19,9.306500000000032
2009-11-20,9.277000000000031
2009-11-23,9.24750000000003
2009-11-24,9.21800000000003
2009-11-25,9.18850000000003
2009-11-26,9.15900000000003
2009-11-27,9.129500000000029
2009-11-30,9.100000000000028
2009-12-01,9.08695652173916
2009-12-02,9.07391304347829
2009-12-03,9.060869565217422
2009-12-04,9.047826086956553
2009-12-07,9.034782608695684
2009-12-08,9.021739130434815
2009-12-09,9.008695652173946
2009-12-10,8.995652173913077
2009-12-11,8.982608695652209
2009-12-14,8.96956521739134
2009-12-15,8.956521739130471
2009-12-16,8.943478260869602
2009-12-17,8.930434782608733
2009-12-18,8.917391304347865
2009-12-21,8.904347826086996
2009-12-22,8.891304347826127
2009-12-23,8.878260869565258
2009-12-24,8.86521739130439
2009-12-25,8.85217391304352
2009-12-28,8.839130434782652
2009-12-29,8.826086956521783
2009-12-30,8.813043478260914
2009-12-31,8.800000000000045
2010-01-11,8.751250000000045
2010-01-12,8.702500000000045
2010-01-13,8.653750000000045
2010-01-14,8.605000000000045
2010-01-15,8.556250000000045
2010-01-18,8.507500000000045
2010-01-19,8.458750000000045
2010-01-20,8.410000000000045
2010-01-21,8.361250000000044
2010-01-22,8.312500000000044
2010-01-25,8.263750000000044
2010-01-26,8.215000000000044
2010-01-27,8.166250000000044
2010-01-28,8.117500000000044
2010-01-29,8.068750000000044
2010-01-31,8.020000000000044
2010-02-01,7.978000000000044
2010-02-02,7.936000000000044
2010-02-03,7.8940000000000445
2010-02-04,7.852000000000045
2010-02-05,7.810000000000045
2010-02-08,7.768000000000045
2010-02-09,7.726000000000045
2010-02-10,7.6840000000000455
2010-02-11,7.642000000000046
2010-02-12,7.600000000000046
2010-02-15,7.558000000000046
2010-02-16,7.516000000000046
2010-02-17,7.474000000000046
2010-02-18,7.432000000000047
2010-02-19,7.390000000000047
2010-02-24,7.348000000000047
2010-02-25,7.306000000000047
2010-02-26,7.264000000000047
2010-02-27,7.2220000000000475
2010-02-28,7.180000000000048
2010-03-01,7.1472727272727745
2010-03-02,7.114545454545501
2010-03-03,7.081818181818228
2010-03-04,7.049090909090955
2010-03-05,7.016363636363682
2010-03-09,6.983636363636409
2010-03-10,6.950909090909136
2010-03-11,6.918181818181862
2010-03-12,6.885454545454589
2010-03-15,6.852727272727316
2010-03-16,6.820000000000043
2010-03-17,6.78727272727277
2010-03-18,6.754545454545497
2010-03-19,6.721818181818223
2010-03-22,6.68909090909095
2010-03-23,6.656363636363677
2010-03-24,6.623636363636404
2010-03-25,6.590909090909131
2010-03-26,6.558181818181858
2010-03-29,6.5254545454545845
2010-03-30,6.492727272727311
2010-03-31,6.460000000000038
2010-04-01,6.440909090909129
2010-04-02,6.421818181818219
2010-04-05,6.40272727272731
2010-04-06,6.3836363636364
2010-04-07,6.364545454545491
2010-04-08,6.345454545454581
2010-04-09,6.326363636363672
2010-04-12,6.307272727272762
2010-04-13,6.288181818181853
2010-04-14,6.269090909090943
2010-04-15,6.250000000000034
2010-04-16,6.230909090909124
2010-04-19,6.211818181818215
2010-04-20,6.192727272727305
2010-04-21,6.173636363636396
2010-04-22,6.154545454545486
2010-04-23,6.135454545454577
2010-04-26,6.116363636363667
2010-04-27,6.097272727272758
2010-04-28,6.078181818181848
2010-04-29,6.059090909090939
2010-04-30,6.040000000000029
2010-05-04,6.036315789473713
2010-05-05,6.032631578947397
2010-05-06,6.028947368421081
2010-05-07,6.025263157894765
2010-05-11,6.0215789473684485
2010-05-12,6.017894736842132
2010-05-13,6.014210526315816
2010-05-14,6.0105263157895
2010-05-17,6.006842105263184
2010-05-18,6.003157894736868
2010-05-19,5.999473684210551
2010-05-20,5.995789473684235
2010-05-21,5.992105263157919
2010-05-24,5.988421052631603
2010-05-25,5.984736842105287
2010-05-26,5.9810526315789705
2010-05-27,5.977368421052654
2010-05-28,5.973684210526338
2010-05-31,5.970000000000022
2010-06-01,5.959047619047641
2010-06-02,5.948095238095259
2010-06-03,5.937142857142878
2010-06-04,5.926190476190497
2010-06-07,5.915238095238116
2010-06-08,5.904285714285734
2010-06-09,5.893333333333353
2010-06-10,5.882380952380972
2010-06-11,5.8714285714285905
2010-06-15,5.860476190476209
2010-06-16,5.849523809523828
2010-06-17,5.838571428571447
2010-06-18,5.8276190476190655
2010-06-21,5.816666666666684
2010-06-22,5.805714285714303
2010-06-23,5.794761904761922
2010-06-24,5.78380952380954
2010-06-25,5.772857142857159
2010-06-28,5.761904761904778
2010-06-29,5.750952380952397
2010-06-30,5.740000000000015
2010-07-01,5.727826086956537
2010-07-02,5.7156521739130595
2010-07-05,5.7034782608695815
2010-07-06,5.691304347826104
2010-07-07,5.679130434782626
2010-07-08,5.666956521739148
2010-07-09,5.65478260869567
2010-07-12,5.642608695652192
2010-07-13,5.630434782608714
2010-07-14,5.618260869565236
2010-07-15,5.606086956521758
2010-07-16,5.59391304347828
2010-07-19,5.581739130434802
2010-07-20,5.569565217391324
2010-07-21,5.5573913043478465
2010-07-22,5.5452173913043685
2010-07-23,5.533043478260891
2010-07-26,5.520869565217413
2010-07-27,5.508695652173935
2010-07-28,5.496521739130457
2010-07-29,5.484347826086979
2010-07-30,5.472173913043501
2010-07-31,5.460000000000023
2010-08-02,5.486363636363659
2010-08-03,5.512727272727296
2010-08-04,5.539090909090932
2010-08-05,5.5654545454545685
2010-08-06,5.591818181818205
2010-08-09,5.618181818181841
2010-08-10,5.644545454545478
2010-08-11,5.670909090909114
2010-08-12,5.69727272727275
2010-08-13,5.723636363636387
2010-08-16,5.750000000000023
2010-08-17,5.7763636363636595
2010-08-18,5.802727272727296
2010-08-19,5.829090909090932
2010-08-20,5.855454545454569
2010-08-23,5.881818181818205
2010-08-24,5.908181818181841
2010-08-25,5.934545454545478
2010-08-26,5.960909090909114
2010-08-27,5.98727272727275
2010-08-30,6.013636363636387
2010-08-31,6.040000000000023
2010-09-01,6.081818181818205
2010-09-02,6.123636363636387
2010-09-03,6.165454545454569
2010-09-06,6.207272727272751
2010-09-07,6.249090909090933
2010-09-08,6.290909090909115
2010-09-09,6.332727272727297
2010-09-10,6.374545454545479
2010-09-13,6.416363636363661
2010-09-14,6.458181818181843
2010-09-15,6.500000000000025
2010-09-16,6.541818181818207
2010-09-17,6.583636363636389
2010-09-20,6.625454545454571
2010-09-21,6.667272727272753
2010-09-22,6.709090909090935
2010-09-23,6.750909090909117
2010-09-24,6.792727272727299
2010-09-27,6.834545454545481
2010-09-28,6.876363636363663
2010-09-29,6.918181818181845
2010-09-30,6.960000000000027
2010-10-01,6.984545454545481
2010-10-04,7.0090909090909355
2010-10-05,7.03363636363639
2010-10-06,7.058181818181844
2010-10-07,7.082727272727299
2010-10-08,7.107272727272753
2010-10-11,7.131818181818208
2010-10-12,7.156363636363662
2010-10-13,7.180909090909116
2010-10-14,7.205454545454571
2010-10-15,7.230000000000025
2010-10-18,7.25454545454548
2010-10-19,7.279090909090934
2010-10-20,7.303636363636389
2010-10-21,7.328181818181843
2010-10-22,7.352727272727297
2010-10-25,7.377272727272752
2010-10-26,7.401818181818206
2010-10-27,7.426363636363661
2010-10-28,7.450909090909115
2010-10-29,7.4754545454545696
2010-10-31,7.500000000000024
2010-11-01,7.52666666666669
2010-11-02,7.553333333333357
2010-11-03,7.580000000000023
2010-11-08,7.60666666666669
2010-11-09,7.633333333333356
2010-11-10,7.660000000000022
2010-11-11,7.686666666666689
2010-11-12,7.713333333333355
2010-11-13,7.7400000000000215
2010-11-15,7.766666666666688
2010-11-16,7.793333333333354
2010-11-17,7.820000000000021
2010-11-18,7.846666666666687
2010-11-19,7.8733333333333535
2010-11-22,7.90000000000002
2010-11-23,7.926666666666686
2010-11-24,7.953333333333353
2010-11-25,7.980000000000019
2010-11-26,8.006666666666685
2010-11-29,8.033333333333353
2010-11-30,8.06000000000002
2010-12-01,8.091304347826107
2010-12-02,8.122608695652193
2010-12-03,8.15391304347828
2010-12-06,8.185217391304366
2010-12-07,8.216521739130453
2010-12-08,8.24782608695654
2010-12-09,8.279130434782626
2010-12-10,8.310434782608713
2010-12-13,8.3417391304348
2010-12-14,8.373043478260886
2010-12-15,8.404347826086973
2010-12-16,8.43565217391306
2010-12-17,8.466956521739146
2010-12-20,8.498260869565232
2010-12-21,8.529565217391319
2010-12-22,8.560869565217406
2010-12-23,8.592173913043492
2010-12-24,8.623478260869579
2010-12-27,8.654782608695665
2010-12-28,8.686086956521752
2010-12-29,8.717391304347839
2010-12-30,8.748695652173925
2010-12-31,8.780000000000012
2011-01-11,8.832000000000011
2011-01-12,8.884000000000011
2011-01-13,8.93600000000001
2011-01-14,8.98800000000001
2011-01-17,9.04000000000001
2011-01-18,9.09200000000001
2011-01-19,9.144000000000009
2011-01-20,9.196000000000009
2011-01-21,9.248000000000008
2011-01-24,9.300000000000008
2011-01-25,9.352000000000007
2011-01-26,9.404000000000007
2011-01-27,9.456000000000007
2011-01-28,9.508000000000006
2011-01-31,9.560000000000006
2011-02-01,9.555263157894743
2011-02-02,9.55052631578948
2011-02-03,9.545789473684216
2011-02-04,9.541052631578953
2011-02-07,9.53631578947369
2011-02-08,9.531578947368427
2011-02-09,9.526842105263164
2011-02-10,9.5221052631579
2011-02-11,9.517368421052637
2011-02-14,9.512631578947374
2011-02-15,9.507894736842111
2011-02-16,9.503157894736848
2011-02-17,9.498421052631585
2011-02-18,9.493684210526322
2011-02-21,9.488947368421059
2011-02-22,9.484210526315795
2011-02-24,9.479473684210532
2011-02-25,9.47473684210527
2011-02-28,9.470000000000006
2011-03-01,9.469545454545461
2011-03-02,9.469090909090916
2011-03-03,9.46863636363637
2011-03-04,9.468181818181826
2011-03-05,9.46772727272728
2011-03-09,9.467272727272736
2011-03-10,9.46681818181819
2011-03-11,9.466363636363646
2011-03-14,9.4659090909091
2011-03-15,9.465454545454556
2011-03-16,9.46500000000001
2011-03-17,9.464545454545465
2011-03-18,9.46409090909092
2011-03-21,9.463636363636375
2011-03-22,9.46318181818183
2011-03-23,9.462727272727285
2011-03-24,9.46227272727274
2011-03-25,9.461818181818195
2011-03-28,9.46136363636365
2011-03-29,9.460909090909105
2011-03-30,9.46045454545456
2011-03-31,9.460000000000015
2011-04-01,9.466818181818196
2011-04-04,9.473636363636377
2011-04-05,9.480454545454558
2011-04-06,9.487272727272739
2011-04-07,9.49409090909092
2011-04-08,9.5009090909091
2011-04-11,9.507727272727282
2011-04-12,9.514545454545463
2011-04-13,9.521363636363644
2011-04-14,9.528181818181825
2011-04-15,9.535000000000005
2011-04-18,9.541818181818186
2011-04-19,9.548636363636367
2011-04-20,9.555454545454548
2011-04-21,9.56227272727273
2011-04-22,9.56909090909091
2011-04-25,9.575909090909091
2011-04-26,9.582727272727272
2011-04-27,9.589545454545453
2011-04-28,9.596363636363634
2011-04-29,9.603181818181815
2011-04-30,9.609999999999996
2011-05-03,9.608999999999996
2011-05-04,9.607999999999997
2011-05-05,9.606999999999998
2011-05-06,9.605999999999998
2011-05-10,9.604999999999999
2011-05-11,9.604
2011-05-12,9.603
2011-05-13,9.602
2011-05-16,9.601
2011-05-17,9.600000000000001
2011-05-18,9.599000000000002
2011-05-19,9.598000000000003
2011-05-20,9.597000000000003
2011-05-23,9.596000000000004
2011-05-24,9.595000000000004
2011-05-25,9.594000000000005
2011-05-26,9.593000000000005
2011-05-27,9.592000000000006
2011-05-30,9.591000000000006
2011-05-31,9.590000000000007
2011-06-01,9.581904761904768
2011-06-02,9.57380952380953
2011-06-03,9.565714285714291
2011-06-06,9.557619047619053
2011-06-07,9.549523809523814
2011-06-08,9.541428571428575
2011-06-09,9.533333333333337
2011-06-10,9.525238095238098
2011-06-14,9.51714285714286
2011-06-15,9.509047619047621
2011-06-16,9.500952380952382
2011-06-17,9.492857142857144
2011-06-20,9.484761904761905
2011-06-21,9.476666666666667
2011-06-22,9.468571428571428
2011-06-23,9.46047619047619
2011-06-24,9.45238095238095
2011-06-27,9.444285714285712
2011-06-28,9.436190476190474
2011-06-29,9.428095238095235
2011-06-30,9.419999999999996
2011-07-01,9.401363636363632
2011-07-04,9.382727272727267
2011-07-05,9.364090909090903
2011-07-06,9.345454545454539
2011-07-07,9.326818181818174
2011-07-08,9.30818181818181
2011-07-11,9.289545454545445
2011-07-12,9.27090909090908
2011-07-13,9.252272727272716
2011-07-14,9.233636363636352
2011-07-15,9.214999999999987
2011-07-18,9.196363636363623
2011-07-19,9.177727272727259
2011-07-20,9.159090909090894
2011-07-21,9.14045454545453
2011-07-22,9.121818181818165
2011-07-25,9.1031818181818
2011-07-26,9.084545454545436
2011-07-27,9.065909090909072
2011-07-28,9.047272727272707
2011-07-29,9.028636363636343
2011-07-31,9.009999999999978
2011-08-01,8.973043478260848
2011-08-02,8.936086956521718
2011-08-03,8.899130434782588
2011-08-04,8.862173913043458
2011-08-05,8.825217391304328
2011-08-08,8.788260869565198
2011-08-09,8.751304347826068
2011-08-10,8.714347826086938
2011-08-11,8.677391304347807
2011-08-12,8.640434782608677
2011-08-15,8.603478260869547
2011-08-16,8.566521739130417
2011-08-17,8.529565217391287
2011-08-18,8.492608695652157
2011-08-19,8.455652173913027
2011-08-22,8.418695652173897
2011-08-23,8.381739130434767
2011-08-24,8.344782608695636
2011-08-25,8.307826086956506
2011-08-26,8.270869565217376
2011-08-29,8.233913043478246
2011-08-30,8.196956521739116
2011-08-31,8.159999999999986
2011-09-01,8.116818181818168
2011-09-02,8.07363636363635
2011-09-05,8.030454545454532
2011-09-06,7.987272727272714
2011-09-07,7.944090909090896
2011-09-08,7.900909090909078
2011-09-09,7.85772727272726
2011-09-12,7.814545454545442
2011-09-13,7.771363636363624
2011-09-14,7.728181818181806
2011-09-15,7.684999999999988
2011-09-16,7.64181818181817
2011-09-19,7.598636363636352
2011-09-20,7.555454545454534
2011-09-21,7.512272727272716
2011-09-22,7.469090909090898
2011-09-23,7.42590909090908
2011-09-26,7.382727272727262
2011-09-27,7.339545454545444
2011-09-28,7.296363636363626
2011-09-29,7.253181818181808
2011-09-30,7.20999999999999
2011-10-03,7.20904761904761
2011-10-04,7.208095238095229
2011-10-05,7.207142857142848
2011-10-06,7.206190476190468
2011-10-07,7.205238095238087
2011-10-10,7.204285714285707
2011-10-11,7.203333333333326
2011-10-12,7.2023809523809454
2011-10-13,7.201428571428565
2011-10-14,7.200476190476184
2011-10-17,7.199523809523804
2011-10-18,7.198571428571423
2011-10-19,7.1976190476190425
2011-10-20,7.196666666666662
2011-10-21,7.195714285714281
2011-10-24,7.194761904761901
2011-10-25,7.19380952380952
2011-10-26,7.1928571428571395
2011-10-27,7.191904761904759
2011-10-28,7.190952380952378
2011-10-31,7.189999999999998
2011-11-01,7.1704761904761884
2011-11-02,7.150952380952379
2011-11-03,7.13142857142857
2011-11-07,7.111904761904761
2011-11-08,7.092380952380951
2011-11-09,7.072857142857142
2011-11-10,7.053333333333333
2011-11-11,7.0338095238095235
2011-11-14,7.014285714285714
2011-11-15,6.994761904761905
2011-11-16,6.975238095238096
2011-11-17,6.955714285714286
2011-11-18,6.936190476190477
2011-11-21,6.916666666666668
2011-11-22,6.897142857142859
2011-11-23,6.877619047619049
2011-11-24,6.85809523809524
2011-11-25,6.838571428571431
2011-11-28,6.8190476190476215
2011-11-29,6.799523809523812
2011-11-30,6.780000000000003
2011-12-01,6.750434782608698
2011-12-02,6.720869565217393
2011-12-05,6.6913043478260885
2011-12-06,6.661739130434784
2011-12-07,6.632173913043479
2011-12-08,6.602608695652174
2011-12-09,6.573043478260869
2011-12-12,6.5434782608695645
2011-12-13,6.51391304347826
2011-12-14,6.484347826086955
2011-12-15,6.45478260869565
2011-12-16,6.425217391304345
2011-12-19,6.3956521739130405
2011-12-20,6.366086956521736
2011-12-21,6.336521739130431
2011-12-22,6.306956521739126
2011-12-23,6.277391304347821
2011-12-26,6.2478260869565165
2011-12-27,6.218260869565212
2011-12-28,6.188695652173907
2011-12-29,6.159130434782602
2011-12-30,6.129565217391297
2011-12-31,6.0999999999999925
2012-01-03,6.00761904761904
2012-01-04,5.915238095238088
2012-01-05,5.822857142857136
2012-01-06,5.730476190476184
2012-01-09,5.638095238095231
2012-01-10,5.545714285714279
2012-01-11,5.453333333333327
2012-01-12,5.360952380952375
2012-01-13,5.2685714285714225
2012-01-16,5.17619047619047
2012-01-17,5.083809523809518
2012-01-18,4.991428571428566
2012-01-19,4.8990476190476135
2012-01-20,4.806666666666661
2012-01-23,4.714285714285709
2012-01-24,4.621904761904757
2012-01-25,4.529523809523805
2012-01-26,4.437142857142852
2012-01-27,4.3447619047619
2012-01-30,4.252380952380948
2012-01-31,4.159999999999996
2012-02-01,4.138999999999996
2012-02-02,4.117999999999996
2012-02-03,4.096999999999996
2012-02-06,4.075999999999996
2012-02-07,4.054999999999996
2012-02-08,4.033999999999996
2012-02-09,4.012999999999996
2012-02-10,3.9919999999999964
2012-02-13,3.9709999999999965
2012-02-14,3.9499999999999966
2012-02-15,3.9289999999999967
2012-02-16,3.907999999999997
2012-02-17,3.886999999999997
2012-02-20,3.865999999999997
2012-02-21,3.844999999999997
2012-02-22,3.823999999999997
2012-02-24,3.8029999999999973
2012-02-27,3.7819999999999974
2012-02-28,3.7609999999999975
2012-02-29,3.7399999999999975
2012-03-01,3.7381818181818156
2012-03-02,3.7363636363636337
2012-03-05,3.7345454545454517
2012-03-06,3.73272727272727
2012-03-07,3.730909090909088
2012-03-11,3.729090909090906
2012-03-12,3.727272727272724
2012-03-13,3.725454545454542
2012-03-14,3.72363636363636
2012-03-15,3.721818181818178
2012-03-16,3.719999999999996
2012-03-19,3.7181818181818143
2012-03-20,3.7163636363636323
2012-03-21,3.7145454545454504
2012-03-22,3.7127272727272684
2012-03-23,3.7109090909090865
2012-03-26,3.7090909090909046
2012-03-27,3.7072727272727226
2012-03-28,3.7054545454545407
2012-03-29,3.7036363636363587
2012-03-30,3.701818181818177
2012-03-31,3.699999999999995
2012-04-02,3.694090909090904
2012-04-03,3.688181818181813
2012-04-04,3.6822727272727223
2012-04-05,3.6763636363636314
2012-04-06,3.6704545454545405
2012-04-09,3.6645454545454497
2012-04-10,3.658636363636359
2012-04-11,3.652727272727268
2012-04-12,3.646818181818177
2012-04-13,3.640909090909086
2012-04-16,3.6349999999999953
2012-04-17,3.6290909090909045
2012-04-18,3.6231818181818136
2012-04-19,3.6172727272727228
2012-04-20,3.611363636363632
2012-04-23,3.605454545454541
2012-04-24,3.59954545454545
2012-04-25,3.5936363636363593
2012-04-26,3.5877272727272684
2012-04-27,3.5818181818181776
2012-04-28,3.5759090909090867
2012-04-30,3.569999999999996
2012-05-02,3.5717391304347785
2012-05-03,3.573478260869561
2012-05-04,3.575217391304344
2012-05-05,3.5769565217391266
2012-05-07,3.5786956521739093
2012-05-08,3.580434782608692
2012-05-10,3.5821739130434747
2012-05-11,3.5839130434782573
2012-05-12,3.58565217391304
2012-05-14,3.5873913043478227
2012-05-15,3.5891304347826054
2012-05-16,3.590869565217388
2012-05-17,3.592608695652171
2012-05-18,3.5943478260869535
2012-05-21,3.596086956521736
2012-05-22,3.597826086956519
2012-05-23,3.5995652173913015
2012-05-24,3.601304347826084
2012-05-25,3.603043478260867
2012-05-28,3.6047826086956496
2012-05-29,3.6065217391304323
2012-05-30,3.608260869565215
2012-05-31,3.6099999999999977
2012-06-01,3.6428571428571406
2012-06-04,3.6757142857142835
2012-06-05,3.7085714285714264
2012-06-06,3.7414285714285693
2012-06-07,3.7742857142857122
2012-06-08,3.807142857142855
2012-06-09,3.839999999999998
2012-06-13,3.872857142857141
2012-06-14,3.905714285714284
2012-06-15,3.938571428571427
2012-06-18,3.9714285714285698
2012-06-19,4.004285714285713
2012-06-20,4.037142857142856
2012-06-21,4.0699999999999985
2012-06-22,4.102857142857141
2012-06-25,4.135714285714284
2012-06-26,4.168571428571427
2012-06-27,4.20142857142857
2012-06-28,4.234285714285713
2012-06-29,4.267142857142856
2012-06-30,4.299999999999999
2012-07-02,4.3586363636363625
2012-07-03,4.417272727272726
2012-07-04,4.47590909090909
2012-07-05,4.534545454545453
2012-07-06,4.593181818181817
2012-07-09,4.6518181818181805
2012-07-10,4.710454545454544
2012-07-11,4.769090909090908
2012-07-12,4.827727272727271
2012-07-13,4.886363636363635
2012-07-16,4.9449999999999985
2012-07-17,5.003636363636362
2012-07-18,5.062272727272726
2012-07-19,5.120909090909089
2012-07-20,5.179545454545453
2012-07-23,5.2381818181818165
2012-07-24,5.29681818181818
2012-07-25,5.355454545454544
2012-07-26,5.414090909090907
2012-07-27,5.472727272727271
2012-07-30,5.5313636363636345
2012-07-31,5.589999999999998
2012-08-01,5.605652173913041
2012-08-02,5.621304347826085
2012-08-03,5.636956521739128
2012-08-06,5.652608695652171
2012-08-07,5.668260869565215
2012-08-08,5.683913043478258
2012-08-09,5.699565217391301
2012-08-10,5.7152173913043445
2012-08-13,5.730869565217388
2012-08-14,5.746521739130431
2012-08-15,5.762173913043474
2012-08-16,5.777826086956518
2012-08-17,5.793478260869561
2012-08-20,5.809130434782604
2012-08-21,5.824782608695648
2012-08-22,5.840434782608691
2012-08-23,5.856086956521734
2012-08-24,5.8717391304347775
2012-08-27,5.887391304347821
2012-08-28,5.903043478260864
2012-08-29,5.918695652173907
2012-08-30,5.934347826086951
2012-08-31,5.949999999999994
2012-09-03,5.979999999999994
2012-09-04,6.0099999999999945
2012-09-05,6.039999999999995
2012-09-06,6.069999999999995
2012-09-07,6.099999999999995
2012-09-10,6.1299999999999955
2012-09-11,6.159999999999996
2012-09-12,6.189999999999996
2012-09-13,6.219999999999996
2012-09-14,6.2499999999999964
2012-09-17,6.279999999999997
2012-09-18,6.309999999999997
2012-09-19,6.339999999999997
2012-09-20,6.369999999999997
2012-09-21,6.399999999999998
2012-09-24,6.429999999999998
2012-09-25,6.459999999999998
2012-09-26,6.489999999999998
2012-09-27,6.519999999999999
2012-09-28,6.549999999999999
2012-09-30,6.579999999999999
2012-10-01,6.578695652173912
2012-10-02,6.577391304347825
2012-10-03,6.5760869565217375
2012-10-04,6.57478260869565
2012-10-05,6.573478260869563
2012-10-08,6.572173913043476
2012-10-09,6.5708695652173885
2012-10-10,6.569565217391301
2012-10-11,6.568260869565214
2012-10-12,6.566956521739127
2012-10-15,6.56565217391304
2012-10-16,6.564347826086952
2012-10-17,6.563043478260865
2012-10-18,6.561739130434778
2012-10-19,6.560434782608691
2012-10-22,6.559130434782603
2012-10-23,6.557826086956516
2012-10-24,6.556521739130429
2012-10-25,6.555217391304342
2012-10-26,6.553913043478254
2012-10-29,6.552608695652167
2012-10-30,6.55130434782608
2012-10-31,6.549999999999993
2012-11-01,6.546190476190469
2012-11-02,6.542380952380944
2012-11-06,6.53857142857142
2012-11-07,6.534761904761896
2012-11-08,6.530952380952372
2012-11-09,6.527142857142848
2012-11-12,6.523333333333324
2012-11-13,6.5195238095237995
2012-11-14,6.515714285714275
2012-11-15,6.511904761904751
2012-11-16,6.508095238095227
2012-11-19,6.504285714285703
2012-11-20,6.500476190476179
2012-11-21,6.496666666666655
2012-11-22,6.4928571428571304
2012-11-23,6.489047619047606
2012-11-26,6.485238095238082
2012-11-27,6.481428571428558
2012-11-28,6.477619047619034
2012-11-29,6.47380952380951
2012-11-30,6.4699999999999855
2012-12-03,6.475238095238081
2012-12-04,6.480476190476176
2012-12-05,6.485714285714271
2012-12-06,6.490952380952366
2012-12-07,6.496190476190461
2012-12-10,6.501428571428556
2012-12-11,6.506666666666651
2012-12-12,6.511904761904746
2012-12-13,6.517142857142841
2012-12-14,6.522380952380936
2012-12-17,6.527619047619031
2012-12-18,6.532857142857126
2012-12-19,6.538095238095221
2012-12-20,6.543333333333316
2012-12-21,6.548571428571411
2012-12-24,6.553809523809506
2012-12-25,6.559047619047601
2012-12-26,6.564285714285696
2012-12-27,6.569523809523791
2012-12-28,6.574761904761886
2012-12-31,6.579999999999981
2013-01-08,6.6072222222222035
2013-01-09,6.6344444444444255
2013-01-10,6.6616666666666475
2013-01-11,6.68888888888887
2013-01-14,6.716111111111092
2013-01-15,6.743333333333314
2013-01-16,6.770555555555536
2013-01-17,6.797777777777758
2013-01-18,6.82499999999998
2013-01-21,6.852222222222202
2013-01-22,6.879444444444424
2013-01-23,6.906666666666646
2013-01-24,6.933888888888868
2013-01-25,6.96111111111109
2013-01-28,6.988333333333312
2013-01-29,7.015555555555534
2013-01-30,7.042777777777756
2013-01-31,7.069999999999978
2013-02-01,7.0804999999999785
2013-02-04,7.090999999999979
2013-02-05,7.101499999999979
2013-02-06,7.11199999999998
2013-02-07,7.12249999999998
2013-02-08,7.1329999999999805
2013-02-11,7.143499999999981
2013-02-12,7.153999999999981
2013-02-13,7.164499999999982
2013-02-14,7.174999999999982
2013-02-15,7.1854999999999825
2013-02-18,7.195999999999983
2013-02-19,7.206499999999983
2013-02-20,7.216999999999984
2013-02-21,7.227499999999984
2013-02-22,7.2379999999999844
2013-02-25,7.248499999999985
2013-02-26,7.258999999999985
2013-02-27,7.269499999999986
2013-02-28,7.279999999999986
2013-03-01,7.267619047619034
2013-03-04,7.255238095238082
2013-03-05,7.24285714285713
2013-03-06,7.230476190476177
2013-03-07,7.218095238095225
2013-03-11,7.205714285714273
2013-03-12,7.193333333333321
2013-03-13,7.180952380952369
2013-03-14,7.168571428571417
2013-03-15,7.1561904761904644
2013-03-18,7.143809523809512
2013-03-19,7.13142857142856
2013-03-20,7.119047619047608
2013-03-21,7.106666666666656
2013-03-22,7.094285714285704
2013-03-25,7.0819047619047515
2013-03-26,7.069523809523799
2013-03-27,7.057142857142847
2013-03-28,7.044761904761895
2013-03-29,7.032380952380943
2013-03-31,7.019999999999991
2013-04-01,7.029545454545445
2013-04-02,7.0390909090909
2013-04-03,7.048636363636355
2013-04-04,7.05818181818181
2013-04-05,7.067727272727264
2013-04-08,7.077272727272719
2013-04-09,7.086818181818174
2013-04-10,7.096363636363629
2013-04-11,7.105909090909083
2013-04-12,7.115454545454538
2013-04-15,7.124999999999993
2013-04-16,7.134545454545448
2013-04-17,7.144090909090902
2013-04-18,7.153636363636357
2013-04-19,7.163181818181812
2013-04-22,7.172727272727267
2013-04-23,7.182272727272721
2013-04-24,7.191818181818176
2013-04-25,7.201363636363631
2013-04-26,7.210909090909086
2013-04-29,7.22045454545454
2013-04-30,7.229999999999995
2013-05-02,7.237142857142852
2013-05-03,7.244285714285709
2013-05-06,7.2514285714285664
2013-05-07,7.258571428571424
2013-05-08,7.265714285714281
2013-05-10,7.272857142857138
2013-05-13,7.279999999999995
2013-05-14,7.287142857142852
2013-05-15,7.294285714285709
2013-05-16,7.301428571428566
2013-05-17,7.308571428571423
2013-05-20,7.3157142857142805
2013-05-21,7.322857142857138
2013-05-22,7.329999999999995
2013-05-23,7.337142857142852
2013-05-24,7.344285714285709
2013-05-27,7.351428571428566
2013-05-28,7.358571428571423
2013-05-29,7.36571428571428
